chr.Base	chr	base	strand	coverage	freqC	freqT
scaffold1009.2036	scaffold1009	2036	F	5	0.00	100.00
scaffold1009.2176	scaffold1009	2176	F	4	0.00	100.00
scaffold1009.2195	scaffold1009	2195	F	10	10.00	90.00
scaffold1009.2252	scaffold1009	2252	F	6	0.00	100.00
scaffold1009.2285	scaffold1009	2285	F	13	0.00	100.00
scaffold1009.2502	scaffold1009	2502	F	8	0.00	100.00
scaffold1009.2639	scaffold1009	2639	F	5	0.00	100.00
scaffold1009.2660	scaffold1009	2660	F	4	0.00	100.00
scaffold1009.2711	scaffold1009	2711	F	3	0.00	100.00
scaffold1009.3487	scaffold1009	3487	F	3	0.00	100.00
scaffold101.78	scaffold101	78	F	16	0.00	100.00
scaffold101.96	scaffold101	96	F	18	0.00	100.00
scaffold101.107	scaffold101	107	F	9	0.00	100.00
scaffold101.111	scaffold101	111	F	12	0.00	100.00
scaffold101.131	scaffold101	131	F	14	0.00	100.00
scaffold101.217	scaffold101	217	F	13	0.00	100.00
scaffold101.227	scaffold101	227	F	9	0.00	100.00
scaffold101.241	scaffold101	241	F	12	8.33	91.67
scaffold101.255	scaffold101	255	F	4	0.00	100.00
scaffold101.268	scaffold101	268	F	3	0.00	100.00
scaffold101.315	scaffold101	315	F	14	35.71	64.29
scaffold101.324	scaffold101	324	F	20	0.00	100.00
scaffold101.332	scaffold101	332	F	14	7.14	92.86
scaffold101.380	scaffold101	380	F	7	0.00	100.00
scaffold101.401	scaffold101	401	F	15	0.00	100.00
scaffold1010.20	scaffold1010	20	F	4	0.00	100.00
scaffold1010.34	scaffold1010	34	F	9	0.00	100.00
scaffold1010.61	scaffold1010	61	F	3	0.00	100.00
scaffold1010.78	scaffold1010	78	F	3	0.00	100.00
scaffold1010.113	scaffold1010	113	F	5	0.00	100.00
scaffold1010.209	scaffold1010	209	F	6	0.00	100.00
scaffold1010.232	scaffold1010	232	F	6	0.00	100.00
scaffold1010.300	scaffold1010	300	F	5	0.00	100.00
scaffold1010.345	scaffold1010	345	F	3	0.00	100.00
scaffold1010.399	scaffold1010	399	F	6	0.00	100.00
scaffold1010.500	scaffold1010	500	F	3	0.00	100.00
scaffold1010.502	scaffold1010	502	F	10	0.00	100.00
scaffold1010.592	scaffold1010	592	F	4	25.00	75.00
scaffold1010.633	scaffold1010	633	F	4	0.00	100.00
scaffold1010.1183	scaffold1010	1183	F	7	0.00	100.00
scaffold1010.1200	scaffold1010	1200	F	3	0.00	100.00
scaffold1010.1209	scaffold1010	1209	F	3	0.00	100.00
scaffold1010.1263	scaffold1010	1263	F	5	0.00	100.00
scaffold1010.1475	scaffold1010	1475	F	297	0.34	99.66
scaffold1010.1486	scaffold1010	1486	F	41	2.44	97.56
scaffold1010.1497	scaffold1010	1497	F	9	11.11	88.89
scaffold1010.1503	scaffold1010	1503	F	4	25.00	75.00
scaffold1010.1506	scaffold1010	1506	F	202	0.50	99.50
scaffold1010.1523	scaffold1010	1523	F	411	1.22	98.78
scaffold1010.1536	scaffold1010	1536	F	45	0.00	100.00
scaffold1010.1540	scaffold1010	1540	F	485	0.00	100.00
scaffold1010.1555	scaffold1010	1555	F	364	1.10	98.90
scaffold1010.1594	scaffold1010	1594	F	11	0.00	100.00
scaffold1010.1718	scaffold1010	1718	F	10	10.00	90.00
scaffold1010.1720	scaffold1010	1720	F	173	0.00	100.00
scaffold1010.1748	scaffold1010	1748	F	4	0.00	100.00
scaffold1010.1783	scaffold1010	1783	F	3	0.00	100.00
scaffold1010.1791	scaffold1010	1791	F	4	25.00	75.00
scaffold1010.1809	scaffold1010	1809	F	23	0.00	100.00
scaffold1010.1859	scaffold1010	1859	F	4	0.00	100.00
scaffold1010.1911	scaffold1010	1911	F	4	0.00	100.00
scaffold1010.1919	scaffold1010	1919	F	10	0.00	100.00
scaffold1010.1926	scaffold1010	1926	F	11	0.00	100.00
scaffold1010.1944	scaffold1010	1944	F	5	0.00	100.00
scaffold1010.1957	scaffold1010	1957	F	3	0.00	100.00
scaffold1010.1981	scaffold1010	1981	F	5	0.00	100.00
scaffold1010.1995	scaffold1010	1995	F	7	0.00	100.00
scaffold1010.2002	scaffold1010	2002	F	3	0.00	100.00
scaffold1010.2014	scaffold1010	2014	F	9	44.44	55.56
scaffold1010.2016	scaffold1010	2016	F	7	0.00	100.00
scaffold1010.2183	scaffold1010	2183	F	6	0.00	100.00
scaffold1010.2768	scaffold1010	2768	F	3	0.00	100.00
scaffold1010.3053	scaffold1010	3053	F	3	0.00	100.00
scaffold1010.3074	scaffold1010	3074	F	5	0.00	100.00
scaffold1010.3078	scaffold1010	3078	F	3	0.00	100.00
scaffold1010.3135	scaffold1010	3135	F	4	0.00	100.00
scaffold1010.3230	scaffold1010	3230	F	3	0.00	100.00
scaffold1010.3242	scaffold1010	3242	F	3	0.00	100.00
scaffold1010.3337	scaffold1010	3337	F	3	0.00	100.00
scaffold1010.3788	scaffold1010	3788	F	3	0.00	100.00
scaffold1010.3818	scaffold1010	3818	F	3	0.00	100.00
scaffold1010.3859	scaffold1010	3859	F	3	0.00	100.00
scaffold1010.5266	scaffold1010	5266	F	3	0.00	100.00
scaffold1010.5424	scaffold1010	5424	F	3	0.00	100.00
scaffold1010.5616	scaffold1010	5616	F	4	0.00	100.00
scaffold1010.5687	scaffold1010	5687	F	3	0.00	100.00
scaffold1010.5712	scaffold1010	5712	F	4	0.00	100.00
scaffold1010.5722	scaffold1010	5722	F	47	0.00	100.00
scaffold1010.5804	scaffold1010	5804	F	4	0.00	100.00
scaffold1010.5828	scaffold1010	5828	F	25	0.00	100.00
scaffold1010.5886	scaffold1010	5886	F	8	12.50	87.50
scaffold1010.6310	scaffold1010	6310	F	4	0.00	100.00
scaffold1010.6500	scaffold1010	6500	F	3	0.00	100.00
scaffold1010.7840	scaffold1010	7840	F	3	0.00	100.00
scaffold1010.7963	scaffold1010	7963	F	12	0.00	100.00
scaffold1010.8169	scaffold1010	8169	F	4	50.00	50.00
scaffold1011.91	scaffold1011	91	F	27	7.41	92.59
scaffold1011.99	scaffold1011	99	F	6	16.67	83.33
scaffold1011.296	scaffold1011	296	F	5	20.00	80.00
scaffold1011.308	scaffold1011	308	F	5	100.00	0.00
scaffold1011.313	scaffold1011	313	F	7	57.14	42.86
scaffold1011.370	scaffold1011	370	F	13	7.69	92.31
scaffold1011.391	scaffold1011	391	F	9	0.00	100.00
scaffold1011.421	scaffold1011	421	F	4	0.00	100.00
scaffold1011.609	scaffold1011	609	F	4	0.00	100.00
scaffold1011.675	scaffold1011	675	F	33	3.03	96.97
scaffold1011.748	scaffold1011	748	F	3	33.33	66.67
scaffold1011.935	scaffold1011	935	F	50	54.00	46.00
scaffold1011.1305	scaffold1011	1305	F	9	0.00	100.00
scaffold1011.1529	scaffold1011	1529	F	5	20.00	80.00
scaffold1011.2169	scaffold1011	2169	F	6	0.00	100.00
scaffold1011.2191	scaffold1011	2191	F	5	20.00	80.00
scaffold1011.2206	scaffold1011	2206	F	3	0.00	100.00
scaffold1011.2234	scaffold1011	2234	F	9	33.33	66.67
scaffold1011.2266	scaffold1011	2266	F	8	50.00	50.00
scaffold1011.2275	scaffold1011	2275	F	10	30.00	70.00
scaffold1011.2439	scaffold1011	2439	F	21	9.52	90.48
scaffold1011.2697	scaffold1011	2697	F	7	0.00	100.00
scaffold1011.3341	scaffold1011	3341	F	4	0.00	100.00
scaffold1011.3349	scaffold1011	3349	F	6	0.00	100.00
scaffold1011.3377	scaffold1011	3377	F	4	50.00	50.00
scaffold1011.3403	scaffold1011	3403	F	5	20.00	80.00
scaffold1011.4861	scaffold1011	4861	F	9	0.00	100.00
scaffold1011.4909	scaffold1011	4909	F	5	0.00	100.00
scaffold1012.60	scaffold1012	60	F	22	4.55	95.45
scaffold1012.177	scaffold1012	177	F	13	0.00	100.00
scaffold1012.220	scaffold1012	220	F	16	0.00	100.00
scaffold1012.244	scaffold1012	244	F	5	0.00	100.00
scaffold1012.300	scaffold1012	300	F	9	22.22	77.78
scaffold1012.302	scaffold1012	302	F	7	0.00	100.00
scaffold1012.368	scaffold1012	368	F	12	0.00	100.00
scaffold1012.467	scaffold1012	467	F	6	0.00	100.00
scaffold1012.598	scaffold1012	598	F	68	0.00	100.00
scaffold1012.617	scaffold1012	617	F	36	0.00	100.00
scaffold1012.688	scaffold1012	688	F	6	0.00	100.00
scaffold1012.780	scaffold1012	780	F	29	0.00	100.00
scaffold1012.884	scaffold1012	884	F	184	1.63	98.37
scaffold1012.919	scaffold1012	919	F	3	0.00	100.00
scaffold1012.967	scaffold1012	967	F	4	0.00	100.00
scaffold1012.1000	scaffold1012	1000	F	4	0.00	100.00
scaffold1012.1002	scaffold1012	1002	F	4	0.00	100.00
scaffold1012.1047	scaffold1012	1047	F	111	0.00	100.00
scaffold1012.1052	scaffold1012	1052	F	106	0.94	99.06
scaffold1012.1069	scaffold1012	1069	F	17	0.00	100.00
scaffold1012.1092	scaffold1012	1092	F	10	10.00	90.00
scaffold1012.1255	scaffold1012	1255	F	65	1.54	98.46
scaffold1012.1288	scaffold1012	1288	F	54	0.00	100.00
scaffold1012.1521	scaffold1012	1521	F	4	0.00	100.00
scaffold1012.1569	scaffold1012	1569	F	3	33.33	66.67
scaffold1012.1757	scaffold1012	1757	F	9	0.00	100.00
scaffold1012.1890	scaffold1012	1890	F	5	0.00	100.00
scaffold1012.2280	scaffold1012	2280	F	4	0.00	100.00
scaffold1012.2329	scaffold1012	2329	F	5	0.00	100.00
scaffold1012.2368	scaffold1012	2368	F	3	33.33	66.67
scaffold1012.2383	scaffold1012	2383	F	3	33.33	66.67
scaffold1012.2756	scaffold1012	2756	F	3	0.00	100.00
scaffold1012.3111	scaffold1012	3111	F	4	0.00	100.00
scaffold1012.3187	scaffold1012	3187	F	5	0.00	100.00
scaffold1012.4101	scaffold1012	4101	F	3	0.00	100.00
scaffold1012.4441	scaffold1012	4441	F	9	0.00	100.00
scaffold1012.4522	scaffold1012	4522	F	3	0.00	100.00
scaffold1012.4528	scaffold1012	4528	F	3	0.00	100.00
scaffold1012.4663	scaffold1012	4663	F	3	0.00	100.00
scaffold1012.4826	scaffold1012	4826	F	4	0.00	100.00
scaffold1012.4853	scaffold1012	4853	F	6	0.00	100.00
scaffold1012.4890	scaffold1012	4890	F	7	0.00	100.00
scaffold1012.4893	scaffold1012	4893	F	4	0.00	100.00
scaffold1012.5144	scaffold1012	5144	F	3	0.00	100.00
scaffold1012.5162	scaffold1012	5162	F	4	25.00	75.00
scaffold1012.5279	scaffold1012	5279	F	3	0.00	100.00
scaffold1012.5288	scaffold1012	5288	F	6	0.00	100.00
scaffold1012.5333	scaffold1012	5333	F	3	0.00	100.00
scaffold1012.5440	scaffold1012	5440	F	4	0.00	100.00
scaffold1012.5504	scaffold1012	5504	F	3	0.00	100.00
scaffold1012.5508	scaffold1012	5508	F	9	0.00	100.00
scaffold1012.5555	scaffold1012	5555	F	37	2.70	97.30
scaffold1012.5748	scaffold1012	5748	F	7	14.29	85.71
scaffold1012.5826	scaffold1012	5826	F	12	0.00	100.00
scaffold1012.5861	scaffold1012	5861	F	6	0.00	100.00
scaffold1012.5880	scaffold1012	5880	F	4	0.00	100.00
scaffold1012.5929	scaffold1012	5929	F	3	0.00	100.00
scaffold1012.5945	scaffold1012	5945	F	6	0.00	100.00
scaffold1012.5956	scaffold1012	5956	F	4	0.00	100.00
scaffold1012.6209	scaffold1012	6209	F	4	0.00	100.00
scaffold1012.6212	scaffold1012	6212	F	5	0.00	100.00
scaffold1012.6225	scaffold1012	6225	F	5	0.00	100.00
scaffold1012.6236	scaffold1012	6236	F	6	0.00	100.00
scaffold1012.6320	scaffold1012	6320	F	6	0.00	100.00
scaffold1012.6336	scaffold1012	6336	F	6	0.00	100.00
scaffold1012.6479	scaffold1012	6479	F	3	0.00	100.00
scaffold1012.6513	scaffold1012	6513	F	4	0.00	100.00
scaffold1012.6520	scaffold1012	6520	F	4	0.00	100.00
scaffold1012.6529	scaffold1012	6529	F	3	0.00	100.00
scaffold1012.6583	scaffold1012	6583	F	4	0.00	100.00
scaffold1012.6616	scaffold1012	6616	F	3	33.33	66.67
scaffold1013.125	scaffold1013	125	F	14	0.00	100.00
scaffold1013.199	scaffold1013	199	F	7	0.00	100.00
scaffold1013.241	scaffold1013	241	F	11	9.09	90.91
scaffold1013.567	scaffold1013	567	F	49	0.00	100.00
scaffold1013.772	scaffold1013	772	F	61	0.00	100.00
scaffold1013.908	scaffold1013	908	F	20	10.00	90.00
scaffold1013.972	scaffold1013	972	F	12	8.33	91.67
scaffold1013.1251	scaffold1013	1251	F	10	10.00	90.00
scaffold1013.1282	scaffold1013	1282	F	12	33.33	66.67
scaffold1013.1363	scaffold1013	1363	F	7	42.86	57.14
scaffold1013.1375	scaffold1013	1375	F	10	20.00	80.00
scaffold1013.1488	scaffold1013	1488	F	3	0.00	100.00
scaffold1013.1552	scaffold1013	1552	F	4	50.00	50.00
scaffold1013.1560	scaffold1013	1560	F	11	36.36	63.64
scaffold1013.1571	scaffold1013	1571	F	12	58.33	41.67
scaffold1014.53	scaffold1014	53	F	5	0.00	100.00
scaffold1014.266	scaffold1014	266	F	34	0.00	100.00
scaffold1014.320	scaffold1014	320	F	5	40.00	60.00
scaffold1014.383	scaffold1014	383	F	6	0.00	100.00
scaffold1014.396	scaffold1014	396	F	5	20.00	80.00
scaffold1014.405	scaffold1014	405	F	5	20.00	80.00
scaffold1014.412	scaffold1014	412	F	3	33.33	66.67
scaffold1014.430	scaffold1014	430	F	11	18.18	81.82
scaffold1014.447	scaffold1014	447	F	12	0.00	100.00
scaffold1014.456	scaffold1014	456	F	7	0.00	100.00
scaffold1014.473	scaffold1014	473	F	8	0.00	100.00
scaffold1014.479	scaffold1014	479	F	6	0.00	100.00
scaffold1014.563	scaffold1014	563	F	6	0.00	100.00
scaffold1014.575	scaffold1014	575	F	14	14.29	85.71
scaffold1014.592	scaffold1014	592	F	8	0.00	100.00
scaffold1014.698	scaffold1014	698	F	3	0.00	100.00
scaffold1014.728	scaffold1014	728	F	11	27.27	72.73
scaffold1014.746	scaffold1014	746	F	9	33.33	66.67
scaffold1014.752	scaffold1014	752	F	5	60.00	40.00
scaffold1014.789	scaffold1014	789	F	5	0.00	100.00
scaffold1014.796	scaffold1014	796	F	13	15.38	84.62
scaffold1014.813	scaffold1014	813	F	6	33.33	66.67
scaffold1014.832	scaffold1014	832	F	7	71.43	28.57
scaffold1014.834	scaffold1014	834	F	8	62.50	37.50
scaffold1014.840	scaffold1014	840	F	8	75.00	25.00
scaffold1014.865	scaffold1014	865	F	10	60.00	40.00
scaffold1014.885	scaffold1014	885	F	8	50.00	50.00
scaffold1014.893	scaffold1014	893	F	6	66.67	33.33
scaffold1014.900	scaffold1014	900	F	7	14.29	85.71
scaffold1014.944	scaffold1014	944	F	7	42.86	57.14
scaffold1014.947	scaffold1014	947	F	7	28.57	71.43
scaffold1014.975	scaffold1014	975	F	9	66.67	33.33
scaffold1014.980	scaffold1014	980	F	7	71.43	28.57
scaffold1014.989	scaffold1014	989	F	7	71.43	28.57
scaffold1014.1004	scaffold1014	1004	F	8	62.50	37.50
scaffold1014.1052	scaffold1014	1052	F	8	0.00	100.00
scaffold1014.1080	scaffold1014	1080	F	4	0.00	100.00
scaffold1014.1125	scaffold1014	1125	F	4	0.00	100.00
scaffold1014.1198	scaffold1014	1198	F	4	0.00	100.00
scaffold1014.1303	scaffold1014	1303	F	15	26.67	73.33
scaffold1014.1310	scaffold1014	1310	F	14	42.86	57.14
scaffold1014.1325	scaffold1014	1325	F	8	50.00	50.00
scaffold1014.1327	scaffold1014	1327	F	9	44.44	55.56
scaffold1014.1358	scaffold1014	1358	F	9	22.22	77.78
scaffold1014.1373	scaffold1014	1373	F	10	30.00	70.00
scaffold1014.1379	scaffold1014	1379	F	9	33.33	66.67
scaffold1014.1403	scaffold1014	1403	F	6	16.67	83.33
scaffold1014.1416	scaffold1014	1416	F	4	0.00	100.00
scaffold1014.1490	scaffold1014	1490	F	4	0.00	100.00
scaffold1014.1510	scaffold1014	1510	F	4	50.00	50.00
scaffold1014.1565	scaffold1014	1565	F	5	60.00	40.00
scaffold1014.1572	scaffold1014	1572	F	3	66.67	33.33
scaffold1014.2147	scaffold1014	2147	F	7	0.00	100.00
scaffold1014.2163	scaffold1014	2163	F	3	0.00	100.00
scaffold1015.75	scaffold1015	75	F	6	0.00	100.00
scaffold1015.95	scaffold1015	95	F	13	0.00	100.00
scaffold1015.574	scaffold1015	574	F	11	9.09	90.91
scaffold1015.595	scaffold1015	595	F	7	0.00	100.00
scaffold1015.598	scaffold1015	598	F	4	0.00	100.00
scaffold1015.602	scaffold1015	602	F	4	0.00	100.00
scaffold1015.743	scaffold1015	743	F	3	0.00	100.00
scaffold1015.864	scaffold1015	864	F	7	0.00	100.00
scaffold1015.1126	scaffold1015	1126	F	4	0.00	100.00
scaffold1015.1196	scaffold1015	1196	F	3	0.00	100.00
scaffold1015.1228	scaffold1015	1228	F	4	0.00	100.00
scaffold1015.1235	scaffold1015	1235	F	6	0.00	100.00
scaffold1015.1265	scaffold1015	1265	F	9	0.00	100.00
scaffold1015.1275	scaffold1015	1275	F	5	0.00	100.00
scaffold1015.1305	scaffold1015	1305	F	5	0.00	100.00
scaffold1015.1632	scaffold1015	1632	F	3	0.00	100.00
scaffold1015.1671	scaffold1015	1671	F	5	0.00	100.00
scaffold1015.1675	scaffold1015	1675	F	5	0.00	100.00
scaffold1015.1690	scaffold1015	1690	F	4	25.00	75.00
scaffold1015.1841	scaffold1015	1841	F	3	0.00	100.00
scaffold1016.48	scaffold1016	48	F	11	18.18	81.82
scaffold1017.31	scaffold1017	31	F	9	0.00	100.00
scaffold1017.476	scaffold1017	476	F	4	0.00	100.00
scaffold1017.499	scaffold1017	499	F	4	0.00	100.00
scaffold1017.1086	scaffold1017	1086	F	3	0.00	100.00
scaffold1017.1200	scaffold1017	1200	F	5	0.00	100.00
scaffold1017.1241	scaffold1017	1241	F	4	0.00	100.00
scaffold1017.1428	scaffold1017	1428	F	8	25.00	75.00
scaffold1017.1524	scaffold1017	1524	F	9	0.00	100.00
scaffold1017.2114	scaffold1017	2114	F	7	0.00	100.00
scaffold1017.2116	scaffold1017	2116	F	7	14.29	85.71
scaffold1017.2132	scaffold1017	2132	F	5	20.00	80.00
scaffold1017.2154	scaffold1017	2154	F	6	0.00	100.00
scaffold1017.2171	scaffold1017	2171	F	5	20.00	80.00
scaffold1017.2232	scaffold1017	2232	F	5	0.00	100.00
scaffold1017.2247	scaffold1017	2247	F	3	0.00	100.00
scaffold1017.2265	scaffold1017	2265	F	3	33.33	66.67
scaffold1017.2267	scaffold1017	2267	F	6	0.00	100.00
scaffold1017.2293	scaffold1017	2293	F	5	0.00	100.00
scaffold1017.2853	scaffold1017	2853	F	23	13.04	86.96
scaffold1017.2918	scaffold1017	2918	F	3	0.00	100.00
scaffold1017.3656	scaffold1017	3656	F	3	0.00	100.00
scaffold1017.3669	scaffold1017	3669	F	9	0.00	100.00
scaffold1017.3736	scaffold1017	3736	F	5	20.00	80.00
scaffold1017.3956	scaffold1017	3956	F	7	0.00	100.00
scaffold1017.4467	scaffold1017	4467	F	17	5.88	94.12
scaffold1017.4506	scaffold1017	4506	F	10	0.00	100.00
scaffold1017.4670	scaffold1017	4670	F	4	75.00	25.00
scaffold1017.4685	scaffold1017	4685	F	9	44.44	55.56
scaffold1017.4716	scaffold1017	4716	F	3	66.67	33.33
scaffold1017.4765	scaffold1017	4765	F	8	50.00	50.00
scaffold1018.122	scaffold1018	122	F	4	0.00	100.00
scaffold1018.234	scaffold1018	234	F	6	0.00	100.00
scaffold1018.405	scaffold1018	405	F	7	0.00	100.00
scaffold1018.421	scaffold1018	421	F	6	0.00	100.00
scaffold1018.853	scaffold1018	853	F	3	0.00	100.00
scaffold1018.861	scaffold1018	861	F	3	0.00	100.00
scaffold1018.933	scaffold1018	933	F	3	0.00	100.00
scaffold1018.935	scaffold1018	935	F	3	0.00	100.00
scaffold1018.979	scaffold1018	979	F	5	0.00	100.00
scaffold1018.1021	scaffold1018	1021	F	5	0.00	100.00
scaffold1018.1023	scaffold1018	1023	F	7	0.00	100.00
scaffold1018.1087	scaffold1018	1087	F	5	0.00	100.00
scaffold1018.1102	scaffold1018	1102	F	10	0.00	100.00
scaffold1018.1131	scaffold1018	1131	F	10	0.00	100.00
scaffold1018.1153	scaffold1018	1153	F	4	0.00	100.00
scaffold1018.1160	scaffold1018	1160	F	5	0.00	100.00
scaffold1018.1200	scaffold1018	1200	F	13	0.00	100.00
scaffold1018.1280	scaffold1018	1280	F	4	0.00	100.00
scaffold1018.1283	scaffold1018	1283	F	4	0.00	100.00
scaffold1018.1294	scaffold1018	1294	F	5	0.00	100.00
scaffold1018.1306	scaffold1018	1306	F	8	0.00	100.00
scaffold1018.1312	scaffold1018	1312	F	6	0.00	100.00
scaffold1018.1346	scaffold1018	1346	F	3	0.00	100.00
scaffold1018.1564	scaffold1018	1564	F	5	0.00	100.00
scaffold1018.1625	scaffold1018	1625	F	4	25.00	75.00
scaffold1018.1651	scaffold1018	1651	F	5	0.00	100.00
scaffold1018.2950	scaffold1018	2950	F	3	0.00	100.00
scaffold1018.3030	scaffold1018	3030	F	3	0.00	100.00
scaffold1018.3341	scaffold1018	3341	F	7	0.00	100.00
scaffold1018.3373	scaffold1018	3373	F	5	0.00	100.00
scaffold1018.3384	scaffold1018	3384	F	4	0.00	100.00
scaffold1018.3406	scaffold1018	3406	F	5	20.00	80.00
scaffold1018.3413	scaffold1018	3413	F	4	25.00	75.00
scaffold1018.3440	scaffold1018	3440	F	3	0.00	100.00
scaffold1018.3503	scaffold1018	3503	F	4	0.00	100.00
scaffold1018.3507	scaffold1018	3507	F	10	30.00	70.00
scaffold1018.3609	scaffold1018	3609	F	4	0.00	100.00
scaffold1018.3733	scaffold1018	3733	F	4	0.00	100.00
scaffold1018.3774	scaffold1018	3774	F	7	0.00	100.00
scaffold1018.4659	scaffold1018	4659	F	4	0.00	100.00
scaffold1018.4739	scaffold1018	4739	F	4	25.00	75.00
scaffold1018.4756	scaffold1018	4756	F	8	37.50	62.50
scaffold1018.4771	scaffold1018	4771	F	11	27.27	72.73
scaffold1018.4776	scaffold1018	4776	F	13	15.38	84.62
scaffold1018.4786	scaffold1018	4786	F	10	30.00	70.00
scaffold1018.4836	scaffold1018	4836	F	4	25.00	75.00
scaffold1019.55	scaffold1019	55	F	18	22.22	77.78
scaffold1019.59	scaffold1019	59	F	20	10.00	90.00
scaffold1019.65	scaffold1019	65	F	24	8.33	91.67
scaffold1019.69	scaffold1019	69	F	27	0.00	100.00
scaffold1019.368	scaffold1019	368	F	7	0.00	100.00
scaffold1019.517	scaffold1019	517	F	5	20.00	80.00
scaffold1019.769	scaffold1019	769	F	19	5.26	94.74
scaffold1019.803	scaffold1019	803	F	23	4.35	95.65
scaffold1019.849	scaffold1019	849	F	7	28.57	71.43
scaffold1019.874	scaffold1019	874	F	7	0.00	100.00
scaffold1019.929	scaffold1019	929	F	13	7.69	92.31
scaffold1019.1081	scaffold1019	1081	F	3	0.00	100.00
scaffold1019.1514	scaffold1019	1514	F	10	20.00	80.00
scaffold1019.1517	scaffold1019	1517	F	9	0.00	100.00
scaffold1019.1548	scaffold1019	1548	F	15	6.67	93.33
scaffold1019.1577	scaffold1019	1577	F	6	0.00	100.00
scaffold1019.1585	scaffold1019	1585	F	8	12.50	87.50
scaffold1019.1619	scaffold1019	1619	F	6	0.00	100.00
scaffold1019.1621	scaffold1019	1621	F	5	0.00	100.00
scaffold102.5	scaffold102	5	F	3	0.00	100.00
scaffold102.11	scaffold102	11	F	5	0.00	100.00
scaffold102.21	scaffold102	21	F	11	9.09	90.91
scaffold102.96	scaffold102	96	F	69	1.45	98.55
scaffold102.105	scaffold102	105	F	10	0.00	100.00
scaffold102.162	scaffold102	162	F	12	8.33	91.67
scaffold102.344	scaffold102	344	F	41	4.88	95.12
scaffold102.532	scaffold102	532	F	5	0.00	100.00
scaffold102.646	scaffold102	646	F	7	0.00	100.00
scaffold102.978	scaffold102	978	F	5	0.00	100.00
scaffold102.1956	scaffold102	1956	F	3	66.67	33.33
scaffold102.2285	scaffold102	2285	F	3	0.00	100.00
scaffold102.2292	scaffold102	2292	F	7	0.00	100.00
scaffold102.2330	scaffold102	2330	F	4	50.00	50.00
scaffold102.2427	scaffold102	2427	F	3	0.00	100.00
scaffold102.2873	scaffold102	2873	F	4	0.00	100.00
scaffold102.2979	scaffold102	2979	F	3	0.00	100.00
scaffold102.2981	scaffold102	2981	F	7	0.00	100.00
scaffold102.3008	scaffold102	3008	F	4	0.00	100.00
scaffold102.3306	scaffold102	3306	F	6	0.00	100.00
scaffold102.4122	scaffold102	4122	F	4	75.00	25.00
scaffold102.4652	scaffold102	4652	F	3	100.00	0.00
scaffold102.4654	scaffold102	4654	F	3	100.00	0.00
scaffold102.5559	scaffold102	5559	F	3	0.00	100.00
scaffold1020.25	scaffold1020	25	F	8	12.50	87.50
scaffold1020.1146	scaffold1020	1146	F	6	0.00	100.00
scaffold1020.1768	scaffold1020	1768	F	5	0.00	100.00
scaffold1020.2928	scaffold1020	2928	F	5	80.00	20.00
scaffold1020.3022	scaffold1020	3022	F	4	0.00	100.00
scaffold1021.107	scaffold1021	107	F	9	0.00	100.00
scaffold1021.111	scaffold1021	111	F	4	0.00	100.00
scaffold1021.115	scaffold1021	115	F	9	0.00	100.00
scaffold1021.360	scaffold1021	360	F	5	0.00	100.00
scaffold1021.386	scaffold1021	386	F	4	0.00	100.00
scaffold1021.519	scaffold1021	519	F	8	0.00	100.00
scaffold1021.570	scaffold1021	570	F	3	0.00	100.00
scaffold1021.603	scaffold1021	603	F	5	0.00	100.00
scaffold1021.619	scaffold1021	619	F	8	0.00	100.00
scaffold1021.631	scaffold1021	631	F	4	0.00	100.00
scaffold1021.722	scaffold1021	722	F	8	0.00	100.00
scaffold1021.732	scaffold1021	732	F	5	20.00	80.00
scaffold1021.761	scaffold1021	761	F	5	0.00	100.00
scaffold1021.789	scaffold1021	789	F	6	0.00	100.00
scaffold1021.803	scaffold1021	803	F	7	14.29	85.71
scaffold1021.821	scaffold1021	821	F	10	0.00	100.00
scaffold1021.829	scaffold1021	829	F	6	0.00	100.00
scaffold1021.832	scaffold1021	832	F	6	0.00	100.00
scaffold1021.839	scaffold1021	839	F	8	0.00	100.00
scaffold1021.915	scaffold1021	915	F	6	0.00	100.00
scaffold1021.924	scaffold1021	924	F	4	0.00	100.00
scaffold1021.1401	scaffold1021	1401	F	3	0.00	100.00
scaffold1021.1593	scaffold1021	1593	F	3	0.00	100.00
scaffold1021.1603	scaffold1021	1603	F	6	0.00	100.00
scaffold1021.1690	scaffold1021	1690	F	7	0.00	100.00
